t,price,spread,volume,operation_size,true_effect,return
8673,0.9960559607845212,0.0001,37637.18120657906,0.0,0.0,1.4849347703793647e-05
8674,0.9960543985646368,0.0001,23647.367925445564,0.0,0.0,-1.5622198843434631e-06
8675,0.9960517890772145,0.0001,28534.479388704636,0.0,0.0,-2.609487422366996e-06
8676,0.996014232759539,0.0001,13508.988974652033,0.0,0.0,-3.755631767543566e-05
8677,0.9960099307153589,0.0001,17984.278596947544,0.0,0.0,-4.302044180115594e-06
8678,0.9959920998320771,0.0001,14219.061296977347,0.0,0.0,-1.783088328177751e-05
8679,0.9959950147872373,0.0001,21104.391069983354,0.0,0.0,2.9149551601381773e-06
8680,0.9959970290357151,0.0001,20046.301253186015,0.0,0.0,2.0142484777885272e-06
8681,0.9960061977403484,0.0001,16906.941220064182,0.0,0.0,9.168704633299996e-06
8682,0.9960246004896486,0.0001,30217.39985054337,0.0,0.0,1.8402749300205912e-05
8683,0.9960242543595211,0.0001,12931.397924117704,0.0,0.0,-3.461301274487738e-07
8684,0.9960543014826839,0.0001,7520.621266983276,0.0,0.0,3.004712316279079e-05
8685,0.9960573642994018,0.0001,16551.200465427017,0.0,0.0,3.062816717913641e-06
8686,0.9960401006826025,0.0001,64614.98217095482,0.0,0.0,-1.7263616799323422e-05
8687,0.9960326947353773,0.0001,28422.86032056376,0.0,0.0,-7.405947225258558e-06
8688,0.9960277833663636,0.00030000000000000003,14427.325809993596,0.0,0.0,-4.911369013704814e-06
8689,0.9960355853266222,0.0001,27515.856341336814,0.0,0.0,7.80196025862434e-06
8690,0.9960231042132968,0.00030000000000000003,20597.52364477484,0.0,0.0,-1.248111332541324e-05
8691,0.9960191780363074,0.0001,26737.25504034081,0.0,0.0,-3.926176989410557e-06
8692,0.9960170561442975,0.0001,34213.19550775347,0.0,0.0,-2.121892009876447e-06
8693,0.9960111516342179,0.0001,24264.186175631196,0.0,0.0,-5.904510079535186e-06
8694,0.9960218429706121,0.0001,23394.91530989447,0.0,0.0,1.0691336394197393e-05
8695,0.996030293121861,0.00030000000000000003,46316.3757721025,0.0,0.0,8.450151248839965e-06
8696,0.9960456639934877,0.0001,28849.08841715196,0.0,0.0,1.5370871626729787e-05
8697,0.9960413023537579,0.0001,24280.26628046323,0.0,0.0,-4.3616397298329446e-06
8698,0.9960571470456866,0.0001,22496.319784003317,0.0,0.0,1.584469192872362e-05
8699,0.996039174806047,0.00030000000000000003,16598.220731055306,0.0,0.0,-1.7972239639618692e-05
8700,0.9960208812366355,0.0001,11816.25956322209,0.0,0.0,-1.8293569411520494e-05
8701,0.996004887995153,0.0001,30797.83363699297,0.0,0.0,-1.5993241482492593e-05
8702,0.9960050093698606,0.0001,41701.5578911757,0.0,0.0,1.2137470761786062e-07
8703,0.9960208520925986,0.0001,27280.215191078278,0.0,0.0,1.584272273802423e-05
8704,0.9960129181740576,0.0001,29230.47017408094,0.0,0.0,-7.933918541036533e-06
8705,0.9960066371869523,0.0001,14135.606142743241,0.0,0.0,-6.280987105311553e-06
8706,0.9960037909004762,0.0001,16348.684100119326,0.0,0.0,-2.8462864760658846e-06
8707,0.9960113385737166,0.0001,11603.837593784048,0.0,0.0,7.547673240404507e-06
8708,0.9960050453077719,0.0001,19442.963421479857,0.0,0.0,-6.293265944701254e-06
8709,0.995998016922232,0.0001,36011.809548568286,0.0,0.0,-7.028385539897819e-06
8710,0.9959802897831261,0.0001,15541.774411559658,0.0,0.0,-1.772713910586088e-05
8711,0.9959727566960522,0.0001,21219.349781728542,0.0,0.0,-7.533087073907652e-06
8712,0.9959882711168732,0.0001,31295.405653559566,0.0,0.0,1.551442082092791e-05
8713,0.9959894691722287,0.0001,40298.19249281039,0.0,0.0,1.1980553555890339e-06
8714,0.9959797207331057,0.0001,9667.096514616034,0.0,0.0,-9.748439123047348e-06
8715,0.9959960083600629,0.0001,17355.358551864396,0.0,0.0,1.6287626957156576e-05
8716,0.9959882974951295,0.0001,15227.535692263014,0.0,0.0,-7.710864933341277e-06
8717,0.9960070070526604,0.0001,14209.26715190763,0.0,0.0,1.8709557530915966e-05
8718,0.9960255011984516,0.0001,18188.04517000208,0.0,0.0,1.849414579113695e-05
8719,0.9960262392164299,0.0001,8318.677387648522,0.0,0.0,7.380179782856544e-07
8720,0.9960064940927088,0.0001,18328.26795272216,0.0,0.0,-1.9745123721048863e-05
8721,0.996036660912079,0.0001,22415.442494436415,0.0,0.0,3.0166819370180953e-05
8722,0.9960417637221667,0.0001,13074.682182235385,0.0,0.0,5.102810087698195e-06
8723,0.9960374961359054,0.0001,17311.820078855475,0.0,0.0,-4.267586261264e-06
8724,0.9960500942273436,0.0001,22242.912231484806,0.0,0.0,1.2598091438165149e-05
8725,0.9960593478790689,0.0001,23386.3840461563,0.0,0.0,9.253651725327217e-06
8726,0.996076621008476,0.0001,9728.253458062554,0.0,0.0,1.727312940713599e-05
8727,0.9960678938100785,0.0001,31261.04143924825,0.0,0.0,-8.727198397506797e-06
8728,0.9960720900657393,0.0001,31639.213363171468,0.0,0.0,4.196255660726678e-06
8729,0.9960564648535019,0.0001,15195.903925164888,0.0,0.0,-1.562521223741342e-05
8730,0.9960652445800596,0.00030000000000000003,50969.06122030366,0.0,0.0,8.779726557772705e-06
8731,0.9960649422482689,0.0001,27664.76554820047,0.0,0.0,-3.0233179071359473e-07
8732,0.9960686448703144,0.0001,25735.75450800032,0.0,0.0,3.7026220455205205e-06
8733,0.9960667165433883,0.0001,30993.484478017428,0.0,0.0,-1.9283269261372027e-06
8734,0.9960634094753037,0.0001,13141.133499505113,0.0,0.0,-3.307068084601461e-06
8735,0.9960519695251143,0.0001,18458.526737301603,0.0,0.0,-1.1439950189373604e-05
8736,0.9960623843576553,0.0001,29995.426650364232,0.0,0.0,1.0414832540939223e-05
8737,0.9960820129318038,0.0001,14781.144272281737,0.0,0.0,1.9628574148500277e-05
8738,0.9960746781821559,0.0001,18467.717459009848,0.0,0.0,-7.3347496478692875e-06
8739,0.9960819717187095,0.0001,29747.82038572175,0.0,0.0,7.293536553598656e-06
8740,0.9960876662379651,0.0001,25717.454242201253,0.0,0.0,5.694519255583508e-06
8741,0.9964717091761818,0.00030000000000000003,22258.187901135472,1.3059687375863622,0.0023444932641616748,0.0003840429382166999
8742,0.9964088152355435,0.0001,22726.49117736361,0.0,0.0023444932641616748,-6.289394063829779e-05
8743,0.9959558638452909,0.0001,20182.20923448627,0.0,0.0023444932641616748,-0.00045295139025258724
8744,0.9959212687094874,0.0001,33738.258511058,0.0,0.0023444932641616748,-3.4595135803505705e-05
8745,0.9962977575374762,0.0001,62632.008406216,0.0,0.0023444932641616748,0.0003764888279887968
8746,0.9962000982779656,0.0001,25497.50563053267,0.0,0.0023444932641616748,-9.765925951055188e-05
8747,0.9962423949977831,0.0001,41815.068781858,0.0,0.0023444932641616748,4.229671981748062e-05
8748,0.9955549047234584,0.0001,17705.78239475346,0.0,0.0023444932641616748,-0.0006874902743246869
8749,0.9952332284460806,0.0001,15665.49516891037,0.0,0.0023444932641616748,-0.0003216762773777804
8750,0.9954544155948323,0.00030000000000000003,14852.223464732919,0.0,0.0023444932641616748,0.0002211871487516337
8751,0.9958203327858808,0.0001,13916.466051845611,0.0,0.0023444932641616748,0.00036591719104850373
8752,0.9959205280239751,0.0001,19019.73455383125,0.0,0.0023444932641616748,0.00010019523809434716
8753,0.996113868058022,0.0001,34305.27694899039,0.0,0.0023444932641616748,0.00019334003404691824
8754,0.995989074233346,0.0001,36368.838247732485,0.0,0.0023444932641616748,-0.00012479382467600608
8755,0.9959914060084624,0.0001,17071.637446715482,0.0,0.0023444932641616748,2.33177511632654e-06
8756,0.995628740850878,0.0001,18732.928731672506,0.0,0.0023444932641616748,-0.0003626651575843187
8757,0.9954774872531073,0.0001,22003.960417109996,0.0,0.0023444932641616748,-0.00015125359777079517
8758,0.9954648083490928,0.0001,24761.549438892846,0.0,0.0023444932641616748,-1.2678904014462589e-05
8759,0.9949192875342271,0.0001,29535.683934835793,0.0,0.0023444932641616748,-0.0005455208148656965
8760,0.9957636134713201,0.0001,18041.44730292994,0.0,0.0023444932641616748,0.0008443259370930489
8761,0.9955233896510501,0.0001,19926.149245874665,0.0,0.0023444932641616748,-0.00024022382027000244
8762,0.9956117555655108,0.0001,43362.194108217845,0.0,0.0023444932641616748,8.836591446070852e-05
8763,0.9951740088064571,0.0001,19162.429172978773,0.0,0.0023444932641616748,-0.0004377467590537254
8764,0.9941536413758661,0.0001,16526.054796000542,0.0,0.0023444932641616748,-0.0010203674305909738
8765,0.994748210236177,0.0001,21104.318321140443,0.0,0.0023444932641616748,0.0005945688603108401
8766,0.9947749535787695,0.0001,22904.17398138801,0.0,0.0023444932641616748,2.674334259256117e-05
8767,0.9940301167796192,0.00030000000000000003,10194.060612531004,0.0,0.0023444932641616748,-0.0007448367991503835
8768,0.9936719166862334,0.0001,17644.15906263568,0.0,0.0023444932641616748,-0.0003582000933857188
8769,0.9943854076729025,0.0001,27173.086122129866,0.0,0.0023444932641616748,0.0007134909866690631
8770,0.9945471869363574,0.0001,60008.97112623111,0.0,0.0023444932641616748,0.00016177926345484206
8771,0.9945598300658481,0.0001,16908.25496681094,0.0,0.0,1.2643129490785832e-05
8772,0.9945571545527517,0.0001,32287.635333101243,0.0,0.0,-2.6755130964062346e-06
8773,0.9945374363386903,0.0001,24091.228773370847,0.0,0.0,-1.9718214061437145e-05
8774,0.9945153079880273,0.0001,39340.35619310832,0.0,0.0,-2.2128350662953267e-05
8775,0.9944925564787003,0.0001,16164.533196885051,0.0,0.0,-2.2751509327068042e-05
8776,0.9945006989583721,0.0001,38238.325927014375,0.0,0.0,8.142479671846559e-06
8777,0.9944855265568745,0.0001,44401.84133972368,0.0,0.0,-1.5172401497620669e-05
8778,0.9944894805341455,0.0001,45356.33520224607,0.0,0.0,3.953977271042852e-06
8779,0.994491280061419,0.0001,44967.88803428218,0.0,0.0,1.799527273416146e-06
8780,0.9944904274508185,0.0001,24232.10725730144,0.0,0.0,-8.526106004547174e-07
8781,0.9944962039465717,0.0001,29509.65848072709,0.0,0.0,5.776495753173627e-06
8782,0.9944982897788169,0.0001,17858.073331924355,0.0,0.0,2.0858322452577127e-06
8783,0.9944625859545224,0.0001,7248.3903696709,0.0,0.0,-3.570382429451957e-05
8784,0.9944583218175665,0.0001,25032.676263202342,0.0,0.0,-4.264136955867137e-06
8785,0.9944639230431671,0.0001,20322.873471938154,0.0,0.0,5.601225600559978e-06
8786,0.9944855356668705,0.0001,35650.975276081605,0.0,0.0,2.1612623703370915e-05
8787,0.994507756697061,0.0001,33893.83313911668,0.0,0.0,2.222103019056121e-05
8788,0.994489795611992,0.0001,12950.850767315373,0.0,0.0,-1.7961085069018168e-05
8789,0.9944851875765703,0.0001,70939.17947833132,0.0,0.0,-4.6080354216826436e-06
8790,0.9944645522020343,0.0001,26744.048966786384,0.0,0.0,-2.063537453600439e-05
8791,0.9944845784462804,0.0001,11590.210072053094,0.0,0.0,2.002624424601862e-05
8792,0.9944979239986136,0.0001,12430.858646118704,0.0,0.0,1.3345552333232646e-05
8793,0.9945025433996243,0.0001,7413.971893559711,0.0,0.0,4.619401010708124e-06
8794,0.9945047318915794,0.0001,32267.729257686875,0.0,0.0,2.1884919551018456e-06
8795,0.9945229233036026,0.0001,16925.335361077825,0.0,0.0,1.8191412023194076e-05
8796,0.9945388839144467,0.0001,14469.622587187536,0.0,0.0,1.596061084407907e-05
8797,0.9945541424930872,0.0001,15962.796275691891,0.0,0.0,1.5258578640486853e-05
8798,0.9945601597785807,0.0001,18952.563122326173,0.0,0.0,6.0172854935425235e-06
8799,0.9945555582917063,0.0001,29372.91713531805,0.0,0.0,-4.601486874422633e-06
8800,0.9945656660488682,0.0001,9679.529205381437,0.0,0.0,1.010775716192569e-05
8801,0.9945764183450629,0.0001,12901.51352780407,0.0,0.0,1.0752296194738165e-05
8802,0.9945739064758493,0.0001,27792.374052429986,0.0,0.0,-2.511869213628337e-06
8803,0.9945692783649777,0.00030000000000000003,16366.003521359988,0.0,0.0,-4.628110871651714e-06
8804,0.9945842110784539,0.0001,29470.416334373655,0.0,0.0,1.4932713476190074e-05
8805,0.9946061377334318,0.0001,17175.997743164276,0.0,0.0,2.1926654977910687e-05
8806,0.9945962635770292,0.0001,48407.32425286624,0.0,0.0,-9.874156402522871e-06
8807,0.9945927932846251,0.0001,24448.764712143387,0.0,0.0,-3.4702924041063454e-06
8808,0.994597417233908,0.00030000000000000003,40665.41293501376,0.0,0.0,4.623949282911433e-06
8809,0.9946038287386582,0.00030000000000000003,28534.844764267003,0.0,0.0,6.411504750114538e-06
8810,0.9945969459575404,0.0001,29411.47616230305,0.0,0.0,-6.8827811177119e-06
8811,0.9946217635209229,0.0001,15120.245188297169,0.0,0.0,2.4817563382462104e-05
8812,0.9946273251143759,0.00030000000000000003,39485.57849005918,0.0,0.0,5.5615934529962274e-06
8813,0.9946343267055492,0.0001,24535.596884031136,0.0,0.0,7.001591173283472e-06
8814,0.9946575020382066,0.0001,13671.943505519117,0.0,0.0,2.3175332657388026e-05
8815,0.9946515851317668,0.00030000000000000003,7669.481714674262,0.0,0.0,-5.916906439806802e-06
8816,0.9946504199394863,0.0001,23622.853093471524,0.0,0.0,-1.165192280438987e-06
8817,0.9946339059691287,0.0001,46813.94842461861,0.0,0.0,-1.6513970357623364e-05
8818,0.9946316350522615,0.0001,13994.595502750248,0.0,0.0,-2.2709168672196967e-06
8819,0.9946120167095676,0.00030000000000000003,13761.037333566659,0.0,0.0,-1.9618342693927815e-05
8820,0.9946218704900089,0.0001,18804.850520054373,0.0,0.0,9.853780441382298e-06
8821,0.9946274044330926,0.0001,38201.05861643591,0.0,0.0,5.533943083668724e-06
8822,0.9946237537244261,0.0001,8792.075882256904,0.0,0.0,-3.65070866648054e-06
8823,0.9946224305258937,0.0001,15913.297463211824,0.0,0.0,-1.3231985324102524e-06
8824,0.9946324637268675,0.0001,13321.300608109845,0.0,0.0,1.003320097381355e-05
8825,0.9946174982994005,0.0001,29174.50869519952,0.0,0.0,-1.496542746703966e-05
8826,0.9946201884472595,0.0001,20509.476154465105,0.0,0.0,2.690147859030212e-06
8827,0.9946294052982347,0.0001,18521.917999687877,0.0,0.0,9.216850975213298e-06
8828,0.994605921775321,0.0001,20129.864142310023,0.0,0.0,-2.3483522913703148e-05
8829,0.9946149466259628,0.0001,32611.241345415496,0.0,0.0,9.024850641803361e-06
8830,0.9945928889162574,0.0001,38592.033067420154,0.0,0.0,-2.205770970542531e-05
8831,0.9945913394728856,0.0001,36765.48651400267,0.0,0.0,-1.5494433718288292e-06
8832,0.9945760104491418,0.0001,29369.24138474804,0.0,0.0,-1.532902374379308e-05
8833,0.9945948687786579,0.0001,44000.33517626187,0.0,0.0,1.8858329516091565e-05
8834,0.994579622370076,0.0001,13824.43471124417,0.0,0.0,-1.5246408581859328e-05
8835,0.994557879209116,0.0001,26737.974972879525,0.0,0.0,-2.1743160960041585e-05
8836,0.9945596362778589,0.0001,71274.52179522903,0.0,0.0,1.757068742946899e-06
8837,0.9945541852624771,0.0001,8792.292121367356,0.0,0.0,-5.451015381852109e-06
8838,0.9945343603478854,0.0001,16863.11076394846,0.0,0.0,-1.9824914591626275e-05
8839,0.9945412885714591,0.0001,13122.434236312773,0.0,0.0,6.928223573621217e-06
8840,0.9945150482673114,0.0001,25447.164868322092,0.0,0.0,-2.6240304147662208e-05
8841,0.9945013945936525,0.0001,45202.872577910726,0.0,0.0,-1.3653673658908794e-05
8842,0.9944938154274596,0.0001,28817.943186729506,0.0,0.0,-7.579166192872577e-06
8843,0.9945043856355813,0.0001,19758.54278294863,0.0,0.0,1.0570208121674085e-05
8844,0.9945214549300666,0.0001,28935.93200535078,0.0,0.0,1.7069294485305697e-05
8845,0.994535985362003,0.0001,19056.062255148478,0.0,0.0,1.4530431936443655e-05
8846,0.9945339658024887,0.00030000000000000003,24274.23675915429,0.0,0.0,-2.0195595143990275e-06
8847,0.9945019832081684,0.0001,30010.600568257505,0.0,0.0,-3.198259432024564e-05
8848,0.9945071331489076,0.0001,52913.363428153,0.0,0.0,5.149940739190839e-06
8849,0.9945265096592542,0.0001,27576.436644899855,0.0,0.0,1.9376510346558184e-05
8850,0.9945427662752706,0.0001,24559.34864875976,0.0,0.0,1.625661601645234e-05
8851,0.9945488661640678,0.0001,60943.4038624663,0.0,0.0,6.09988879718415e-06
8852,0.9945331930889912,0.0001,8283.466530594229,0.0,0.0,-1.5673075076549914e-05
8853,0.9945262715614817,0.0001,21036.034123047924,0.0,0.0,-6.921527509584635e-06
8854,0.9945517518034486,0.0001,15204.69171957797,0.0,0.0,2.548024196691312e-05
8855,0.9945330847527903,0.0001,19551.26939160826,0.0,0.0,-1.8667050658227602e-05
8856,0.994517960616652,0.0001,29791.767347993642,0.0,0.0,-1.5124136138355837e-05
8857,0.9945303798237929,0.0001,35966.075794969016,0.0,0.0,1.2419207140901278e-05
8858,0.994524698801927,0.0001,16980.1352764827,0.0,0.0,-5.681021865933111e-06
8859,0.9945091278109989,0.0001,30778.32208111569,0.0,0.0,-1.5570990928082118e-05
8860,0.9945292605990149,0.0001,14061.243909794399,0.0,0.0,2.0132788016047343e-05
8861,0.9945353355449307,0.0001,11611.558423815251,0.0,0.0,6.0749459157571906e-06
8862,0.9945303048728776,0.0001,22820.820067152483,0.0,0.0,-5.030672053041307e-06
8863,0.9945152079638478,0.0001,19746.475240175176,0.0,0.0,-1.5096909029788108e-05
8864,0.9945421849140069,0.0001,46409.84309783024,0.0,0.0,2.697695015907442e-05
8865,0.9945418627330062,0.0001,63845.75451737448,0.0,0.0,-3.2218100076697453e-07
8866,0.9945602741468224,0.0001,16247.998588059087,0.0,0.0,1.8411413816199484e-05
8867,0.9945720488026327,0.0001,8903.82379738167,0.0,0.0,1.1774655810370405e-05
8868,0.9945651853219177,0.0001,11119.027388846673,0.0,0.0,-6.863480714991432e-06
8869,0.9945584267292973,0.0001,14503.581551699603,0.0,0.0,-6.7585926204483115e-06
8870,0.9945774836013443,0.0001,24432.090011167176,0.0,0.0,1.9056872047062967e-05
8871,0.9945967539592133,0.0001,19329.816006720856,0.0,0.0,1.9270357868972354e-05
8872,0.9945720234197912,0.0001,11739.85551572486,0.0,0.0,-2.4730539422090914e-05
8873,0.9945792674107801,0.0001,53802.16632655853,0.0,0.0,7.243990988836657e-06
8874,0.9945776702654923,0.0001,30681.938034027957,0.0,0.0,-1.5971452878016379e-06
8875,0.994564055037351,0.0001,53077.56895576216,0.0,0.0,-1.361522814125049e-05
8876,0.9945675038449675,0.0001,8950.403487143034,0.0,0.0,3.44880761649069e-06
8877,0.9945497213458744,0.0001,41620.116648150986,0.0,0.0,-1.7782499093121906e-05
8878,0.9945435752569266,0.0001,20444.844895922768,0.0,0.0,-6.146088947778239e-06
8879,0.9945330544417292,0.0001,18107.497947764463,0.0,0.0,-1.0520815197367916e-05
8880,0.9945264691136068,0.0001,22296.050337385364,0.0,0.0,-6.58532812247703e-06
8881,0.994525527301758,0.0001,15525.697455855241,0.0,0.0,-9.418118487314331e-07
8882,0.9945121460360608,0.0001,20506.61180356542,0.0,0.0,-1.338126569727649e-05
8883,0.9945328744898043,0.0001,35355.57188333123,0.0,0.0,2.072845374356813e-05
8884,0.9945393740670921,0.0001,8254.341430460094,0.0,0.0,6.4995772878218006e-06
8885,0.9945630195111522,0.0001,46567.42031099365,0.0,0.0,2.3645444060083065e-05
8886,0.9945609102723604,0.0001,26801.025280748865,0.0,0.0,-2.1092387918475453e-06
8887,0.9945536793297024,0.0001,20845.45526511438,0.0,0.0,-7.2309426579764136e-06
8888,0.994576848489765,0.0001,35165.00718337395,0.0,0.0,2.3169160062619376e-05
8889,0.9945692318839248,0.0001,26420.809224168253,0.0,0.0,-7.61660584025492e-06
8890,0.9945668826802659,0.0001,17327.40689199502,0.0,0.0,-2.349203658824628e-06
8891,0.9945763701379345,0.0001,14966.530514746712,0.0,0.0,9.48745766859993e-06
8892,0.9945600616684638,0.0001,46619.53746124205,0.0,0.0,-1.6308469470760478e-05
8893,0.9945694337988451,0.0001,10514.262389268408,0.0,0.0,9.37213038132434e-06
8894,0.9945771200713261,0.0001,19961.220395506207,0.0,0.0,7.686272481044476e-06
8895,0.9945938449008959,0.0001,10881.193154269202,0.0,0.0,1.6724829569714217e-05
8896,0.9946055722669309,0.0001,28110.369765769654,0.0,0.0,1.1727366035052533e-05
8897,0.9946227009856976,0.0001,20983.193368426073,0.0,0.0,1.71287187666902e-05
8898,0.9946212460494094,0.0001,11792.745371635328,0.0,0.0,-1.4549362882254613e-06
8899,0.9946098793699222,0.0001,14264.094925715975,0.0,0.0,-1.1366679487201381e-05
8900,0.9946376808688315,0.0001,22521.011699553143,0.0,0.0,2.780149890935224e-05
8901,0.9946175648878364,0.0001,25400.85185381303,0.0,0.0,-2.011598099516121e-05
8902,0.9945987689276644,0.0001,8361.681778233984,0.0,0.0,-1.8795960171957837e-05
8903,0.9946062151434045,0.0001,15479.73989180924,0.0,0.0,7.4462157401145035e-06
8904,0.9946276262145639,0.0001,23866.38995147745,0.0,0.0,2.14110711593829e-05
8905,0.9946301237662535,0.0001,40332.466797392386,0.0,0.0,2.4975516895731076e-06
8906,0.9946432907486088,0.0001,33511.0433498042,0.0,0.0,1.3166982355317103e-05
8907,0.9946169937386956,0.0001,17544.92778180897,0.0,0.0,-2.629700991318984e-05
8908,0.9946104116558866,0.0001,36299.05278280134,0.0,0.0,-6.582082809014622e-06
8909,0.9945857202255247,0.00030000000000000003,18816.069486371736,0.0,0.0,-2.4691430361878375e-05
8910,0.9945960030427704,0.0001,4623.024030347892,0.0,0.0,1.0282817245688136e-05
